Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-01-02,3.5,3.5,3.5,3.5,9305
2015-01-05,4,4,3.5,3.5,13839
2015-01-07,3.5,4,3.5,4,7139
2015-01-08,4,4,4,4,15619
2015-01-09,4,4,4,4,130865
2015-01-12,4.5,5,4.5,5,183198
2015-01-13,5,5,5,5,66739
2015-01-14,5,5,5,5,20406
2015-01-15,5,5,4.5,4.5,120477
2015-01-16,4,4.5,4,4.5,18216
2015-01-19,4,4.5,4,4.5,20068
2015-01-20,4.5,4.5,4.5,4.5,21991
2015-01-21,4.5,4.5,4.5,4.5,70183
2015-01-22,4.5,4.5,4.5,4.5,11670
2015-01-23,4,4.5,4,4.5,11430
2015-01-26,4.5,4.5,4,4,6524
2015-01-27,4,4.5,4,4.5,12988
2015-01-28,4,4,4,4,7631
2015-01-29,4.5,4.5,4.5,4.5,7650
2015-01-30,4,4.5,4,4.5,4916
2015-02-02,4.5,4.5,4,4,4230
2015-02-03,4,4.5,4,4.5,6121
2015-02-04,4.5,4.5,4.5,4.5,6389
2015-02-05,4.5,4.5,4.5,4.5,4740
2015-02-06,4.5,4.5,4.5,4.5,11162
2015-02-09,4,4.5,4,4.5,6275
2015-02-10,4,4,4,4,2244
2015-02-11,4,4,4,4,16203
2015-02-12,4.5,4.5,4.5,4.5,21132
2015-02-13,4.5,4.5,4.5,4.5,16697
2015-02-16,4.5,4.5,4.5,4.5,133200
2015-02-17,5,5,4.5,4.5,43642
2015-02-18,4.5,4.5,4.5,4.5,61042
2015-02-19,4.5,4.5,4.5,4.5,21143
2015-02-20,4.5,4.5,4.5,4.5,21238
2015-02-23,4.5,4.5,4.5,4.5,53460
2015-02-24,4.5,4.5,4.5,4.5,79686
2015-02-25,4.5,4.5,4.5,4.5,20175
2015-02-26,4.5,4.5,4.5,4.5,20273
2015-02-27,4.5,4.5,4.5,4.5,10707
2015-03-02,4.5,4.5,4,4,8469
2015-03-03,4.5,4.5,4.5,4.5,28218
2015-03-04,4.5,4.5,4,4,4535
2015-03-05,4.5,4.5,4.5,4.5,8195
2015-03-06,4.5,4.5,4.5,4.5,14898
2015-03-09,4.5,4.5,4.5,4.5,32403
2015-03-10,4.5,4.5,4.5,4.5,9132
2015-03-11,5,5,4.5,4.5,41813
2015-03-12,4.5,4.5,4.5,4.5,26220
2015-03-13,4.5,4.5,4.5,4.5,8867
2015-03-16,4.5,4.5,4,4,5612
2015-03-17,4.5,4.5,4.5,4.5,6969
2015-03-18,4.5,4.5,4.5,4.5,7576
2015-03-19,4,4,4,4,69566
2015-03-20,3,3,2,2,3120830
2015-03-23,2.5,2.5,2.5,2.5,2325406
2015-03-24,3,3,3,3,984860
2015-03-25,3.5,3.5,3.5,3.5,740631
2015-03-26,3.5,3.5,3,3,587694
2015-03-27,3,3.5,3,3.5,206078
2015-03-30,3.5,3.5,3,3,432895
2015-03-31,3,3.5,3,3.5,195423
2015-04-01,3.5,3.5,3.5,3.5,62616
2015-04-02,3,3.5,3,3.5,57531
2015-04-07,3.5,3.5,3.5,3.5,561214
2015-04-08,4,4,3.5,3.5,409330
2015-04-09,3.5,3.5,3.5,3.5,704702
2015-04-10,3.5,3.5,3.5,3.5,110249
2015-04-13,3.5,3.5,3.5,3.5,337686
2015-04-14,3.5,3.5,3.5,3.5,316591
2015-04-15,3.5,3.5,3.5,3.5,499408
2015-04-16,3.5,3.5,3.5,3.5,159771
2015-04-17,4,4,3.5,3.5,101368
2015-04-20,4,4,4,4,189131
2015-04-21,4,4.5,4,4.5,457955
2015-04-22,4.5,4.5,4,4,191875
2015-04-23,4.5,4.5,4.5,4.5,72581
2015-04-24,4.5,4.5,4.5,4.5,51605
2015-04-27,4.5,4.5,4.5,4.5,143197
2015-04-28,4,4.5,4,4.5,43518
2015-04-29,4,4.5,4,4.5,51665
2015-04-30,4.5,4.5,4.5,4.5,62611
2015-05-04,4.5,5,4.5,5,345986
2015-05-05,4.5,5,4.5,5,42156
2015-05-06,5,5,5,5,38442
2015-05-07,5,5,4.5,4.5,32691
2015-05-08,5,5,5,5,43785
2015-05-11,5,5,5,5,109268
2015-05-12,5,5,5,5,165313
2015-05-13,5,5,5,5,599436
2015-05-14,5.5,5.5,5.5,5.5,147308
2015-05-15,5.5,5.5,5.5,5.5,586727
2015-05-18,5.5,5.5,5,5,240933
2015-05-19,5.5,5.5,5.5,5.5,26463
2015-05-20,5,5,5,5,49014
2015-05-21,5,5,5,5,317597
2015-05-22,5,5.5,5,5.5,59740
2015-05-25,5,5,5,5,17439
2015-05-26,5,5,5,5,24546
2015-05-27,5,5,5,5,145975
2015-05-28,5,5,5,5,59504
2015-05-29,5,5,5,5,32738
2015-06-01,5,5,4.5,4.5,46986
2015-06-02,4.5,5,4.5,5,55937
2015-06-03,5,5,4.5,4.5,29405
2015-06-05,5,5,4.5,4.5,21103
2015-06-08,4.5,4.5,4.5,4.5,43291
2015-06-09,5,5,4.5,4.5,30603
2015-06-10,5,5,5,5,35418
2015-06-11,4.5,4.5,4.5,4.5,29537
2015-06-12,4.5,5,4.5,5,11460
2015-06-15,5,5,5,5,16024
2015-06-16,5,5,5,5,20779
2015-06-17,5,5,5,5,15514
2015-06-18,4.5,4.5,4.5,4.5,84307
2015-06-19,4.5,4.5,4.5,4.5,20475
2015-06-22,4.5,4.5,4.5,4.5,19208
2015-06-23,5,5,5,5,11855
2015-06-24,4.5,4.5,4.5,4.5,228790
2015-06-25,4,4.5,4,4.5,34133
2015-06-26,4.5,4.5,4,4,11566
2015-06-29,4.5,4.5,4.5,4.5,22863
2015-06-30,4.5,4.5,4.5,4.5,21369
2015-07-01,4.5,4.5,4.5,4.5,16114
2015-07-02,4.5,4.5,4.5,4.5,54951
2015-07-03,4.5,4.5,4.5,4.5,25080
2015-07-06,4.5,4.5,4.5,4.5,9288
2015-07-07,4.5,4.5,4.5,4.5,80750
2015-07-08,4.5,4.5,4.5,4.5,95410
2015-07-09,4.5,4.5,4.5,4.5,18934
2015-07-10,4.5,4.5,4.5,4.5,14297
2015-07-13,4.5,4.5,4.5,4.5,32333
2015-07-14,4.5,4.5,4,4,22711
2015-07-15,4.5,4.5,4,4,17328
2015-07-16,4.5,4.5,4,4,24065
2015-07-17,4,4.5,4,4.5,263728
2015-07-20,4.5,4.5,4.5,4.5,58377
2015-07-21,4,4,4,4,6495
2015-07-22,4,4.5,4,4.5,129694
2015-07-23,4.5,4.5,4.5,4.5,26850
2015-07-24,4.5,4.5,4.5,4.5,38876
2015-07-27,4.5,4.5,4.5,4.5,13109
2015-07-28,4.5,4.5,4.5,4.5,16518
2015-07-29,4.5,4.5,4.5,4.5,6634
2015-07-30,4.5,4.5,4.5,4.5,9618
2015-07-31,4.5,4.5,4.5,4.5,13925
2015-08-03,4.5,4.5,4.5,4.5,9785
2015-08-04,4.5,4.5,4.5,4.5,31214
2015-08-05,5,5,5,5,18926
2015-08-06,5,5,4.5,4.5,208679
2015-08-07,4.5,4.5,4.5,4.5,13161
2015-08-10,4.5,4.5,4.5,4.5,25459
2015-08-11,4.5,4.5,4.5,4.5,21038
2015-08-12,4.5,4.5,4.5,4.5,112252
2015-08-13,4.5,4.5,4,4,17560
2015-08-14,4,4.5,4,4.5,196572
2015-08-17,4.5,4.5,4.5,4.5,9639
2015-08-18,4,4.5,4,4.5,17193
2015-08-19,4.5,4.5,4,4,13700
2015-08-20,4.5,4.5,4.5,4.5,14913
2015-08-21,4.5,4.5,4,4,16598
2015-08-24,4.5,4.5,4,4,215504
2015-08-25,4,4.5,4,4.5,44602
2015-08-26,4,4.5,4,4.5,14036
2015-08-27,4,4.5,4,4.5,36622
2015-08-28,4.5,4.5,4.5,4.5,338159
2015-08-31,5,5,5,5,503003
2015-09-01,5.5,5.5,5.5,5.5,210936
2015-09-02,5.5,5.5,5.5,5.5,384941
2015-09-03,5.5,5.5,5.5,5.5,30059
2015-09-04,5.5,5.5,5.5,5.5,60583
2015-09-07,5,5,5,5,38376
2015-09-08,5.5,5.5,5.5,5.5,41964
2015-09-09,5,5,5,5,23246
2015-09-10,5.5,5.5,5.5,5.5,22817
2015-09-11,5,5.5,5,5.5,46285
2015-09-14,5.5,5.5,5.5,5.5,71552
2015-09-15,5.5,5.5,5.5,5.5,71296
2015-09-16,5.5,5.5,5.5,5.5,42946
2015-09-17,5.5,5.5,5.5,5.5,49387
2015-09-18,5.5,5.5,5.5,5.5,187475
2015-09-21,5.5,5.5,5,5,113658
2015-09-22,5.5,5.5,5.5,5.5,449057
2015-09-23,6,6.5,6,6.5,953840
2015-09-24,6.5,6.5,6,6,245826
2015-09-25,6.5,6.5,6.5,6.5,55479
2015-09-28,6.5,6.5,6,6,42939
2015-09-29,6,6.5,6,6.5,66351
2015-09-30,6,6,6,6,320462
2015-10-14,6.3,6.3,6.2,6.2,434082
2015-10-15,6,6,6,6,399578
2015-10-16,5.8,5.86,5.8,5.86,60110
2015-10-19,5.87,5.87,5.84,5.84,31413
2015-10-20,5.78,5.78,5.61,5.61,136512
2015-10-21,5.51,5.51,5.5,5.5,93076
2015-10-22,5.5,5.51,5.5,5.51,53107
2015-10-23,5.62,5.75,5.62,5.75,244614
2015-10-26,5.75,5.75,5.67,5.67,21575
2015-10-27,5.64,5.64,5.6,5.6,25213
2015-10-28,5.59,5.59,5.59,5.59,13321
2015-10-29,5.62,5.62,5.59,5.59,12966
2015-10-30,5.62,5.72,5.62,5.72,35939
2015-11-02,5.76,5.76,5.76,5.76,56353
2015-11-03,5.75,5.75,5.73,5.73,38258
2015-11-04,5.73,5.73,5.6,5.6,18016
2015-11-05,5.62,5.62,5.61,5.61,41250
2015-11-06,5.6,5.6,5.6,5.6,42211
2015-11-09,5.58,5.58,5.55,5.55,20308
2015-11-10,5.6,5.6,5.6,5.6,108727
2015-11-12,5.61,5.65,5.61,5.65,40780
2015-11-13,5.76,5.76,5.76,5.76,45715
2015-11-16,5.8,5.8,5.78,5.78,280695
2015-11-17,5.7,5.7,5.7,5.7,72179
2015-11-18,5.75,5.75,5.65,5.65,110526
2015-11-19,5.75,5.75,5.7,5.7,213058
2015-11-20,5.76,5.76,5.71,5.71,82588
2015-11-23,5.71,5.71,5.68,5.68,75286
2015-11-24,5.6,5.6,5.6,5.6,65824
2015-11-25,5.55,5.55,5.5,5.5,53229
2015-11-26,5.47,5.47,5.47,5.47,40576
2015-11-27,5.4,5.4,5.4,5.4,52446
2015-11-30,5.6,5.63,5.6,5.63,54977
2015-12-01,5.65,5.65,5.65,5.65,16524
2015-12-02,5.65,5.65,5.43,5.43,13862
2015-12-03,5.45,5.55,5.45,5.55,12722
2015-12-04,5.42,5.5,5.42,5.5,54739
2015-12-07,5.49,5.49,5.42,5.42,24133
2015-12-08,5.15,5.2,5.15,5.2,176757
2015-12-09,5.23,5.24,5.23,5.24,286060
2015-12-10,5.31,5.35,5.31,5.35,42074
2015-12-11,5.39,5.39,5.39,5.39,67769
2015-12-14,5.26,5.27,5.26,5.27,62840
2015-12-15,5.24,5.3,5.24,5.3,58189
2015-12-16,5.4,5.45,5.4,5.45,140878
2015-12-17,5.6,5.7,5.6,5.7,75492
2015-12-18,5.68,5.69,5.68,5.69,80026
2015-12-21,5.6,5.62,5.6,5.62,144671
2015-12-22,5.63,5.63,5.62,5.62,46257
2015-12-23,5.66,5.66,5.65,5.65,51301
2015-12-28,5.66,5.66,5.63,5.63,60524
2015-12-29,5.7,5.78,5.7,5.78,216974
2015-12-30,5.78,5.78,5.76,5.76,107303
2016-01-04,5.74,5.78,5.6,5.69,123339
2016-01-05,5.7,5.75,5.56,5.56,42000
2016-01-07,5.37,5.45,5.05,5.35,160325
2016-01-08,5.38,5.47,5.2,5.33,88058
2016-01-11,5.32,5.33,5.03,5.09,78826
2016-01-12,5.05,5.15,5.04,5.12,63431
2016-01-13,5.06,5.14,4.88,4.94,340819
2016-01-14,4.93,4.93,4.54,4.77,222850
2016-01-15,4.52,4.85,4.52,4.71,124371
2016-01-18,4.66,4.78,4.65,4.71,79026
2016-01-19,4.8,4.93,4.76,4.9,47642
2016-01-20,4.86,4.86,4.73,4.85,30480
2016-01-21,4.85,4.9,4.75,4.85,36310
2016-01-22,4.85,4.93,4.83,4.9,28682
2016-01-25,4.83,4.9,4.76,4.8,36437
2016-01-26,4.75,4.75,4.54,4.6,428848
2016-01-27,4.6,4.65,4.58,4.62,31334
2016-01-28,4.61,4.7,4.6,4.62,15162
2016-01-29,4.61,4.68,4.61,4.68,59235
2016-02-01,4.65,4.73,4.6,4.73,49368
2016-02-02,4.72,4.75,4.65,4.7,27445
2016-02-03,4.72,4.74,4.6,4.74,20703
2016-02-04,4.67,4.73,4.6,4.7,44885
2016-02-05,4.69,4.69,4.6,4.67,44119
2016-02-08,4.63,4.69,4.62,4.65,21167
2016-02-09,4.65,4.67,4.6,4.66,55644
2016-02-10,4.66,4.66,4.6,4.6,31882
2016-02-11,4.6,4.6,4.34,4.4,143401
2016-02-12,4.31,4.37,4.22,4.34,63812
2016-02-15,4.44,4.65,4.36,4.57,98695
2016-02-16,4.64,4.65,4.57,4.6,22594
2016-02-17,4.57,4.69,4.55,4.62,42732
2016-02-18,4.58,4.62,4.57,4.6,44239
2016-02-19,4.62,4.67,4.6,4.62,55974
2016-02-22,4.63,4.81,4.63,4.8,72037
2016-02-23,4.75,4.79,4.7,4.73,59290
2016-02-24,4.75,4.79,4.63,4.71,56224
2016-02-25,4.71,4.78,4.65,4.77,37245
2016-02-26,4.78,5.13,4.76,4.94,184372
2016-02-29,5.07,5.18,5,5.15,140388
2016-03-01,5.2,5.23,5.01,5.08,65879
2016-03-02,5.08,5.13,5.02,5.07,36183
2016-03-03,5.07,5.12,5.02,5.12,27991
2016-03-04,5.11,5.17,5.04,5.04,61635
2016-03-07,5.09,5.12,5,5.1,112085
2016-03-08,5.09,5.14,5.03,5.03,26474
2016-03-09,5.03,5.08,4.95,4.98,53030
2016-03-10,5.02,5.05,4.95,5.01,13752
2016-03-11,4.99,5.05,4.93,5,37254
2016-03-14,5,5.01,4.8,4.94,91776
2016-03-15,4.86,5.12,4.85,4.95,94346
2016-03-16,4.96,5.09,4.95,5.03,62919
2016-03-17,5.01,5.1,4.9,5.08,64369
2016-03-18,5.12,5.33,5.09,5.28,220548
2016-03-21,5.3,5.3,4.91,5.01,325315
2016-03-22,4.98,4.98,4.65,4.76,327638
2016-03-23,4.73,4.87,4.69,4.7,198037
2016-03-24,4.77,4.8,4.67,4.78,88023
2016-03-29,4.76,4.87,4.71,4.87,69888
2016-03-30,4.85,5.02,4.83,5,101357
2016-03-31,5.05,5.23,5.02,5.2,212266
2016-04-01,5.18,5.29,5.05,5.15,154638
2016-04-04,5.12,5.15,4.97,5.05,84971
2016-04-05,5,5.14,4.96,5.1,219803
2016-04-06,5.1,5.28,5.1,5.26,147258
2016-04-07,5.26,5.58,5.26,5.58,342774
2016-04-08,5.61,5.81,5.45,5.45,486548
2016-04-11,5.45,5.69,5.4,5.49,116607
2016-04-12,5.5,5.5,5.23,5.23,241205
2016-04-13,5.3,5.4,5.16,5.3,131229
2016-04-14,5.38,5.46,5.3,5.44,70834
2016-04-15,5.44,5.58,5.23,5.42,188236
2016-04-18,5.29,5.39,5.27,5.39,47775
2016-04-19,5.38,5.4,5.33,5.35,91892
2016-04-20,5.39,5.52,5.21,5.22,538701
2016-04-21,5.25,5.32,5.2,5.24,68326
2016-04-22,5.2,5.36,5.16,5.22,53998
2016-04-25,5.18,5.2,5.12,5.2,47972
2016-04-26,5.14,5.17,5.08,5.13,56517
2016-04-27,5.13,5.13,4.97,5.06,282707
2016-04-28,5.1,5.2,5,5.17,47055
2016-04-29,5.2,5.24,5.15,5.2,49366
2016-05-02,5.18,5.2,5.1,5.2,37497
2016-05-04,5.18,5.26,5.04,5.22,58845
2016-05-05,5.24,5.24,5.11,5.11,19187
2016-05-06,5.11,5.2,5.09,5.19,42976
2016-05-09,5.17,5.27,5.11,5.16,62642
2016-05-10,5.25,5.25,5.1,5.15,20449
2016-05-11,5.12,5.17,5.08,5.09,24678
2016-05-12,5.08,5.16,5.04,5.16,78065
2016-05-13,5.15,5.15,5.1,5.15,10235
2016-05-16,5.27,5.27,5.18,5.2,174340
2016-05-17,5.17,5.25,5.14,5.17,57556
2016-05-18,5.08,5.17,5.08,5.15,64912
2016-05-19,5.1,5.2,5.08,5.16,55906
2016-05-20,5.15,5.2,5.12,5.12,21442
2016-05-23,5.14,5.2,5.08,5.18,50253
2016-05-24,5.17,5.17,5.06,5.08,24166
2016-05-25,5.08,5.13,5.06,5.13,20338
2016-05-27,5.12,5.13,5,5.06,54087
2016-05-30,5.06,5.06,5,5.03,43078
2016-05-31,5.01,5.07,5,5.05,62042
2016-06-01,5,5.06,4.05,4.27,668725
2016-06-02,4.24,4.4,4.15,4.19,184790
2016-06-03,4.19,4.23,4.14,4.22,142869
2016-06-06,4.2,4.2,3.81,4.08,207332
2016-06-07,4.09,4.09,3.93,4,47845
2016-06-08,3.99,3.99,3.8,3.9,236732
2016-06-09,3.84,3.85,3.7,3.77,219894
2016-06-10,3.77,3.85,3.72,3.75,173572
2016-06-13,3.75,3.83,3.71,3.78,25784
2016-06-14,3.79,3.79,3.42,3.64,233407
2016-06-15,3.71,3.72,3.57,3.6,96287
2016-06-16,3.57,3.57,3.39,3.39,170976
2016-06-17,3.38,3.45,3.1,3.25,287324
2016-06-20,3.27,3.68,3.27,3.65,247538
2016-06-21,3.6,3.69,3.51,3.62,53378
2016-06-22,3.67,3.94,3.65,3.94,147978
2016-06-23,3.92,3.99,3.83,3.94,97105
2016-06-24,3.53,3.87,3.47,3.83,313145
2016-06-27,3.88,3.95,3.81,3.89,31370
2016-06-28,3.9,4.2,3.87,4.19,143143
2016-06-29,4.2,4.35,4.19,4.2,113100
2016-06-30,4.28,4.29,4.12,4.17,58984
2016-07-01,4.11,4.24,4.11,4.15,25737
2016-07-04,4.13,4.18,4.05,4.17,26781
2016-07-05,4.17,4.17,4.11,4.17,14948
2016-07-06,4.15,4.25,4.07,4.1,68293
2016-07-07,4.1,4.19,4.08,4.18,32066
2016-07-08,4.18,4.2,4.13,4.2,13063
2016-07-11,4.21,4.39,4.21,4.34,49719
2016-07-12,4.37,4.44,4.2,4.28,41912
2016-07-13,4.28,4.3,4.17,4.24,33181
2016-07-14,4.18,4.3,4.13,4.22,71134
2016-07-15,4.25,4.28,4.15,4.22,48013
2016-07-18,4.24,4.25,4.18,4.22,15831
2016-07-19,4.22,4.27,4.16,4.24,20007
2016-07-20,4.19,4.28,4.17,4.21,29905
2016-07-21,4.18,4.24,4.14,4.17,57324
2016-07-22,4.2,4.24,4.09,4.16,70495
2016-07-25,4.15,4.26,4.15,4.24,30048
2016-07-26,4.22,4.25,4.12,4.21,57612
2016-07-27,4.21,4.21,3.82,3.98,157798
2016-07-28,4,4,3.82,3.89,109299
2016-07-29,3.89,3.89,3.78,3.82,63585
2016-08-01,3.82,4.04,3.8,3.93,97013
2016-08-02,3.99,4.08,3.9,3.9,157451
2016-08-03,3.91,3.98,3.91,3.96,31028
2016-08-04,3.96,3.99,3.94,3.96,15285
2016-08-05,3.99,4.03,3.94,3.98,29300
2016-08-08,3.98,3.98,3.87,3.9,83220
2016-08-09,3.93,3.93,3.7,3.71,150888
2016-08-10,3.7,3.7,3.59,3.61,92647
2016-08-11,3.65,3.85,3.57,3.85,123206
2016-08-12,3.85,3.91,3.72,3.79,87406
2016-08-16,3.72,3.83,3.72,3.74,66705
2016-08-17,3.73,3.78,3.72,3.74,16584
2016-08-18,3.78,3.78,3.64,3.67,48237
2016-08-19,3.7,3.84,3.68,3.84,140761
2016-08-22,3.85,3.89,3.76,3.8,68343
2016-08-23,3.8,3.84,3.76,3.78,74329
2016-08-24,3.81,3.81,3.72,3.75,85609
2016-08-25,3.78,3.78,3.7,3.7,23775
2016-08-26,3.69,3.75,3.6,3.64,64495
2016-08-29,3.6,3.6,3.36,3.52,236746
2016-08-30,3.5,3.6,3.44,3.57,111264
2016-08-31,3.52,3.69,3.5,3.63,66651
2016-09-01,3.61,3.68,3.57,3.61,74235
2016-09-02,3.6,3.65,3.5,3.6,29897
2016-09-05,3.61,3.61,3.45,3.56,95295
2016-09-06,3.55,3.63,3.48,3.58,45080
2016-09-07,3.61,3.87,3.61,3.8,128385
2016-09-08,3.81,3.88,3.78,3.78,72412
2016-09-09,3.78,3.82,3.65,3.82,56045
2016-09-12,3.8,3.8,3.68,3.79,32112
2016-09-13,3.7,3.83,3.66,3.8,17540
2016-09-14,3.8,3.81,3.7,3.72,28009
2016-09-15,3.8,4,3.8,3.99,238779
2016-09-16,3.99,4.34,3.99,4.18,491022
2016-09-19,4.21,4.27,4.01,4.09,98299
2016-09-20,4.13,4.2,4.05,4.1,37956
2016-09-21,4.1,4.15,3.98,4.08,65045
2016-09-22,4.08,4.12,4,4.07,45534
2016-09-23,4.02,4.07,4.01,4.04,11370
2016-09-26,4.06,4.06,3.81,3.85,81509
2016-09-27,3.81,3.85,3.75,3.8,38797
2016-09-28,3.79,3.8,3.7,3.72,39828
2016-09-29,3.79,3.85,3.68,3.78,33640
2016-09-30,3.78,3.78,3.69,3.78,33637
2016-10-03,3.77,3.79,3.7,3.73,17376
2016-10-04,3.73,3.86,3.73,3.86,63314
2016-10-05,3.86,3.87,3.78,3.81,27100
2016-10-06,3.78,3.86,3.78,3.82,30290
2016-10-07,3.84,3.85,3.78,3.78,8361
2016-10-10,3.77,3.84,3.77,3.81,23087
2016-10-11,3.77,3.81,3.73,3.77,41114
2016-10-12,3.76,3.77,3.68,3.75,18146
2016-10-13,3.79,3.88,3.78,3.81,83605
2016-10-14,3.81,3.85,3.78,3.82,13987
2016-10-17,3.78,3.82,3.75,3.75,11524
2016-10-18,3.74,3.77,3.72,3.72,38342
2016-10-19,3.75,3.75,3.7,3.72,33634
2016-10-20,3.75,3.8,3.74,3.79,16848
2016-10-21,3.76,3.79,3.72,3.76,21769
2016-10-24,3.76,3.77,3.72,3.76,8263
2016-10-25,3.78,3.81,3.75,3.79,19676
2016-10-26,3.79,3.8,3.73,3.74,20001
2016-10-27,3.74,3.78,3.72,3.74,42882
2016-10-28,3.76,3.76,3.72,3.75,14055
2016-10-31,3.72,3.81,3.51,3.71,105043
2016-11-02,3.67,3.67,3.57,3.63,49907
2016-11-03,3.57,3.63,3.57,3.62,10339
2016-11-04,3.62,3.62,3.57,3.57,21385
2016-11-07,3.57,3.59,3.51,3.52,33483
2016-11-08,3.5,3.57,3.5,3.53,20983
2016-11-09,3.49,3.49,3.36,3.44,138859
2016-11-10,3.5,3.5,3.4,3.42,57553
2016-11-14,3.53,3.53,3.36,3.36,91195
2016-11-15,3.43,3.43,3.31,3.32,39719
2016-11-16,3.3,3.42,3.3,3.42,49634
2016-11-17,3.4,3.46,3.35,3.4,53263
2016-11-18,3.25,3.42,3.25,3.37,51840
2016-11-21,3.38,3.4,3.29,3.37,20433
2016-11-22,3.37,3.46,3.32,3.42,77766
2016-11-23,3.45,3.51,3.43,3.51,48815
2016-11-24,3.53,3.68,3.41,3.41,445026
2016-11-25,3.3,3.37,3.12,3.19,432622
2016-11-28,3.16,3.17,3.02,3.1,350087
2016-11-29,3.08,3.15,2.9,2.9,327085
2016-11-30,2.89,2.96,2.75,2.89,241641
2016-12-01,2.91,3.01,2.89,2.92,164613
2016-12-02,2.89,2.91,2.81,2.84,56233
2016-12-05,2.9,2.94,2.85,2.94,49248
2016-12-06,2.95,2.98,2.91,2.97,64308
2016-12-07,3.11,3.95,3.11,3.84,2218744
2016-12-08,4.1,4.18,3.8,3.89,1608985
2016-12-09,3.85,3.85,3.6,3.67,545337
2016-12-12,3.75,3.75,3.56,3.65,320358
2016-12-13,3.69,3.95,3.53,3.63,1064836
2016-12-14,3.6,3.71,3.54,3.6,248086
2016-12-15,3.56,3.6,3.4,3.47,415464
2016-12-16,3.47,3.55,3.44,3.52,86213
2016-12-19,3.5,3.53,3.41,3.45,155999
2016-12-20,3.42,3.44,3.29,3.35,359887
2016-12-21,3.35,3.5,3.31,3.4,1293195
2016-12-22,3.45,3.47,3.36,3.4,169210
2016-12-23,3.39,3.67,3.35,3.67,594296
2016-12-27,3.7,4.06,3.68,3.9,1402295
2016-12-28,4.01,4.05,3.7,3.78,1361159
2016-12-29,3.7,3.9,3.66,3.89,522030
2016-12-30,3.9,3.93,3.72,3.74,471972
2017-01-02,3.73,3.78,3.67,3.69,243600
2017-01-03,3.71,3.89,3.69,3.86,357323
2017-01-04,3.91,4.04,3.91,3.99,856790
2017-01-05,4,4.05,3.93,3.95,457839
2017-01-09,4.03,4.04,3.94,3.95,250973
2017-01-10,3.98,3.98,3.83,3.89,663616
2017-01-11,3.9,3.93,3.78,3.8,289846
2017-01-12,3.8,4.8,3.8,4.8,2635429
2017-01-13,4.89,5.73,4.61,5.05,5489617
2017-01-16,5.19,5.35,5.05,5.19,1461884
2017-01-17,5.25,5.27,4.92,5.17,998905
2017-01-18,5.12,5.28,4.89,4.91,1525999
2017-01-19,4.23,5.45,4.2,4.58,9054708
2017-01-20,4.65,4.69,4.46,4.6,4434278
2017-01-23,4.7,4.85,4.6,4.65,2130564
2017-01-24,4.65,4.76,4.51,4.68,1878130
2017-01-25,4.7,4.7,4.47,4.49,2436164
2017-01-26,4.5,4.6,4.28,4.51,2377661
2017-01-27,4.6,4.84,4.56,4.8,1616292
2017-01-30,4.94,5.24,4.88,5.2,2436291
2017-01-31,5.4,5.48,5.1,5.24,5378268
2017-02-01,5.25,5.35,5.22,5.26,812765
2017-02-02,5.22,5.32,5.11,5.25,826086
2017-02-03,5.21,5.75,5.2,5.75,2275028
2017-02-06,5.99,6.45,5.8,6.02,6059602
2017-02-07,6.03,6.25,5.83,6.2,3059736
2017-02-08,6.28,6.28,6.03,6.07,1667854
2017-02-09,6.09,6.12,5.87,5.98,1423267
2017-02-10,5.99,6.15,5.81,5.81,2701512
2017-02-13,5.8,5.94,5.72,5.87,1783461
2017-02-14,5.91,5.91,5.8,5.82,453577
2017-02-15,5.84,6.04,5.8,5.93,1517108
2017-02-16,6.04,6.23,5.93,6.2,2371141
2017-02-17,6.23,6.3,6.12,6.21,1021010
2017-02-20,6.24,6.65,6.22,6.65,1800084
2017-02-21,6.74,7.11,6.71,7,4690738
2017-02-22,7.1,7.11,6.75,6.77,2522518
2017-02-23,6.7,7,6.63,6.8,2898316
2017-02-24,6.79,6.92,6.47,6.85,2560800
2017-02-27,7.01,7.58,6.88,7.5,3414765
2017-02-28,7.5,8.02,7.41,7.83,4119690
2017-03-01,7.89,8.3,7.8,8.06,4182402
2017-03-02,8.13,8.79,8.06,8.79,4133701
2017-03-03,8.92,10.79,8.89,10.45,12791935
2017-03-06,11,13.8,10.76,13.8,10018253
2017-03-07,15,17.4,10.66,11.26,21358003
2017-03-08,11,11.42,9.05,10.1,15129483
2017-03-09,10.11,10.7,8.52,8.79,9383076
2017-03-10,8.79,9.36,8.07,9.36,9448607
2017-03-13,9.75,11.3,9.6,11.1,11999311
2017-03-14,11.45,11.45,9.75,10.02,8549216
2017-03-15,9.7,10.45,9.42,9.55,4770911
2017-03-16,9.75,10.25,9.43,10.18,2862247
2017-03-17,10.18,10.3,9.85,9.95,1782022
2017-03-20,10.19,10.58,9.86,9.99,3135101
2017-03-21,9.85,9.98,7.99,8.8,12709938
2017-03-22,8.42,8.75,8.04,8.59,6510219
2017-03-23,8.67,9.47,8.51,9.29,4687369
2017-03-24,9.35,9.47,8.6,8.67,3963648
2017-03-27,8.49,9.27,8.24,9.04,3197062
2017-03-28,9.35,9.38,8.88,9.01,2069079
2017-03-29,9.1,9.17,8.74,8.75,1031892
2017-03-30,8.7,8.9,8.15,8.25,1663245
